#
#  Stripped version of finals.all.orig file
#
#
#           Bull A  Bull A  Bull B  Bull B
#  MJD        dX      dY      dX      dY
#
47157.00    -3.027  2.368   0.000   0.000
47158.00    -3.147  2.575   0.000   0.000
47159.00    -3.321  2.709   0.000   0.000
47160.00    -3.441  2.728   0.000   0.000
47161.00    -3.42   2.636   0.000   0.000
47162.00    -3.284  2.451   0.000   0.000
47163.00    -3.151  2.267   0.000   0.000
47164.00    -3.083  2.276   0.000   0.000
47165.00    -2.964  2.600   0.000   0.000
47166.00    -2.683  2.845   0.000   0.000
47167.00    -2.267  2.817   0.000   0.000
47168.00    -1.882  2.728   0.000   0.000
47169.00    -1.681  2.872   0.000   0.000
47170.00    -1.559  3.005   0.000   0.000
47171.00    -1.647  2.958   0.000   0.000
47172.00    -2.132  2.731   0.000   0.000
47173.00    -2.832  2.446   0.000   0.000
47174.00    -3.436  2.38    0.000   0.000
47175.00    -3.626  2.377   0.000   0.000
47176.00    -3.527  2.294   0.000   0.000
47177.00    -3.273  2.121   0.000   0.000
47178.00    -2.855  2.083   0.000   0.000
47179.00    -2.454  2.135   0.000   0.000
47180.00    -2.19   2.134   0.000   0.000
47181.00    -2.2    2.117   0.000   0.000
47182.00    -2.504  2.021   0.000   0.000
47183.00    -2.961  1.918   0.000   0.000
47184.00    -3.497  2.019   0.000   0.000
47185.00    -3.997  2.221   0.000   0.000
47186.00    -4.368  2.345   0.000   0.000
47187.00    -4.502  2.359   0.000   0.000
47188.00    -4.355  2.416   0.000   0.000
47189.00    -4.003  2.642   0.000   0.000
47190.00    -3.54   2.728   0.000   0.000
47191.00    -3.07   2.534   0.000   0.000
47192.00    -2.683  2.208   0.000   0.000
47193.00    -2.379  1.975   0.000   0.000
47194.00    -2.042  1.928   0.000   0.000
47195.00    -1.592  1.964   0.000   0.000
47196.00    -1.177  2.000   0.000   0.000
47197.00    -0.958  2.033   0.000   0.000
47198.00    -0.985  2.086   0.000   0.000
47199.00    -1.242  2.077   0.000   0.000
47200.00    -1.663  1.831   0.000   0.000
47201.00    -2.093  1.400   0.000   0.000
47202.00    -2.409  1.094   0.000   0.000
47203.00    -2.685  1.172   0.000   0.000
47204.00    -3.087  1.546   0.000   0.000
47205.00    -3.499  1.716   0.000   0.000
47206.00    -3.561  1.551   0.000   0.000
47207.00    -3.088  1.375   0.000   0.000
47208.00    -2.366  1.432   0.000   0.000
47209.00    -1.903  1.61    0.000   0.000
47210.00    -1.942  1.665   0.000   0.000
47211.00    -2.322  1.56    0.000   0.000
47212.00    -2.798  1.458   0.000   0.000
47213.00    -3.213  1.399   0.000   0.000
47214.00    -3.384  1.199   0.000   0.000
47215.00    -3.133  0.738   0.000   0.000
47216.00    -2.691  0.267   0.000   0.000
47217.00    -2.334  0.043   0.000   0.000
47218.00    -2.133  0.049   0.000   0.000
47219.00    -2.008  0.107   0.000   0.000
47220.00    -1.886  0.152   0.000   0.000
47221.00    -1.806  0.305   0.000   0.000
47222.00    -1.78   0.644   0.000   0.000
47223.00    -1.746  1.027   0.000   0.000
47224.00    -1.693  1.236   0.000   0.000
47225.00    -1.69   1.215   0.000   0.000
47226.00    -1.765  1.079   0.000   0.000
47227.00    -1.843  0.932   0.000   0.000
47228.00    -1.821  0.76    0.000   0.000
47229.00    -1.631  0.521   0.000   0.000
47230.00    -1.299  0.274   0.000   0.000
47231.00    -1.074  0.205   0.000   0.000
47232.00    -1.146  0.257   0.000   0.000
47233.00    -1.442  0.181   0.000   0.000
47234.00    -1.67   -0.115  0.000   0.000
47235.00    -1.614  -0.447  0.000   0.000
47236.00    -1.494  -0.338  0.000   0.000
47237.00    -1.542  0.149   0.000   0.000
47238.00    -1.726  0.531   0.000   0.000
47239.00    -1.862  0.477   0.000   0.000
47240.00    -1.998  0.03    0.000   0.000
47241.00    -2.134  -0.358  0.000   0.000
47242.00    -2.077  -0.61   0.000   0.000
47243.00    -1.661  -0.857  0.000   0.000
47244.00    -1.017  -1.026  0.000   0.000
47245.00    -0.501  -0.986  0.000   0.000
47246.00    -0.273  -0.762  0.000   0.000
47247.00    -0.204  -0.548  0.000   0.000
47248.00    -0.151  -0.456  0.000   0.000
47249.00    -0.14   -0.392  0.000   0.000
47250.00    -0.229  -0.239  0.000   0.000
47251.00    -0.383  -0.046  0.000   0.000
47252.00    -0.525  0.02    0.000   0.000
47253.00    -0.657  -0.109  0.000   0.000
47254.00    -0.822  -0.3    0.000   0.000
47255.00    -0.987  -0.393  0.000   0.000
47256.00    -1.071  -0.373  0.000   0.000
47257.00    -1.048  -0.34   0.000   0.000
47258.00    -0.947  -0.433  0.000   0.000
47259.00    -0.807  -0.769  0.000   0.000
47260.00    -0.636  -1.421  0.000   0.000
47261.00    -0.403  -2.123  0.000   0.000
47262.00    -0.055  -2.436  0.000   0.000
47263.00    0.346   -2.302  0.000   0.000
47264.00    0.616   -1.924  0.000   0.000
47265.00    0.594   -1.606  0.000   0.000
47266.00    0.456   -1.322  0.000   0.000
47267.00    0.301   -1.09   0.000   0.000
47268.00    0.038   -0.979  0.000   0.000
47269.00    -0.402  -0.982  0.000   0.000
47270.00    -0.975  -1.118  0.000   0.000
47271.00    -1.409  -1.409  0.000   0.000
47272.00    -1.415  -1.748  0.000   0.000
47273.00    -0.92   -1.979  0.000   0.000
47274.00    -0.472  -2.042  0.000   0.000
47275.00    -0.354  -2.148  0.000   0.000
47276.00    -0.41   -2.343  0.000   0.000
47277.00    -0.513  -2.398  0.000   0.000
47278.00    -0.625  -2.05   0.000   0.000
47279.00    -0.626  -1.265  0.000   0.000
47280.00    -0.652  -0.638  0.000   0.000
47281.00    -0.733  -0.478  0.000   0.000
47282.00    -0.802  -0.687  0.000   0.000
47283.00    -0.839  -1.071  0.000   0.000
47284.00    -0.812  -1.447  0.000   0.000
47285.00    -0.632  -1.624  0.000   0.000
47286.00    -0.298  -1.616  0.000   0.000
47287.00    0.129   -1.546  0.000   0.000
47288.00    0.572   -1.493  0.000   0.000
47289.00    0.911   -1.503  0.000   0.000
47290.00    1.015   -1.596  0.000   0.000
47291.00    0.865   -1.71   0.000   0.000
47292.00    0.517   -1.748  0.000   0.000
47293.00    0.07    -1.642  0.000   0.000
47294.00    -0.326  -1.402  0.000   0.000
47295.00    -0.508  -1.109  0.000   0.000
47296.00    -0.454  -0.913  0.000   0.000
47297.00    -0.221  -0.918  0.000   0.000
47298.00    0.118   -1.132  0.000   0.000
47299.00    0.454   -1.465  0.000   0.000
47300.00    0.772   -1.567  0.000   0.000
47301.00    0.863   -1.53   0.000   0.000
47302.00    0.63    -1.513  0.000   0.000
47303.00    0.237   -1.614  0.000   0.000
47304.00    -0.041  -1.736  0.000   0.000
47305.00    -0.139  -1.718  0.000   0.000
47306.00    -0.219  -1.497  0.000   0.000
47307.00    -0.421  -1.172  0.000   0.000
47308.00    -0.728  -0.94   0.000   0.000
47309.00    -0.988  -0.921  0.000   0.000
47310.00    -1.079  -1.093  0.000   0.000
47311.00    -1.045  -1.351  0.000   0.000
47312.00    -1.024  -1.623  0.000   0.000
47313.00    -1.092  -1.871  0.000   0.000
47314.00    -1.225  -2.034  0.000   0.000
47315.00    -1.407  -2.049  0.000   0.000
47316.00    -1.579  -1.964  0.000   0.000
47317.00    -1.653  -1.895  0.000   0.000
47318.00    -1.499  -1.945  0.000   0.000
47319.00    -1.232  -2.061  0.000   0.000
47320.00    -1.091  -2.097  0.000   0.000
47321.00    -1.117  -1.979  0.000   0.000
47322.00    -1.291  -1.717  0.000   0.000
47323.00    -1.58   -1.402  0.000   0.000
47324.00    -1.849  -1.181  0.000   0.000
47325.00    -1.906  -1.144  0.000   0.000
47326.00    -1.707  -1.243  0.000   0.000
47327.00    -1.391  -1.326  0.000   0.000
47328.00    -1.161  -1.263  0.000   0.000
47329.00    -1.154  -1.08   0.000   0.000
47330.00    -1.407  -0.964  0.000   0.000
47331.00    -1.763  -1.049  0.000   0.000
47332.00    -2.111  -1.318  0.000   0.000
47333.00    -2.451  -1.542  0.000   0.000
47334.00    -2.872  -1.467  0.000   0.000
47335.00    -3.436  -1.377  0.000   0.000
47336.00    -4.059  -1.476  0.000   0.000
47337.00    -4.558  -1.672  0.000   0.000
47338.00    -4.718  -1.735  0.000   0.000
47339.00    -4.521  -1.491  0.000   0.000
47340.00    -4.186  -1.094  0.000   0.000
47341.00    -3.914  -0.826  0.000   0.000
47342.00    -3.73   -0.75   0.000   0.000
47343.00    -3.662  -0.827  0.000   0.000
47344.00    -3.921  -1.103  0.000   0.000
47345.00    -4.717  -1.679  0.000   0.000
47346.00    -5.741  -2.148  0.000   0.000
47347.00    -6.628  -2.04   0.000   0.000
47348.00    -7.024  -1.525  0.000   0.000
47349.00    -7.052  -0.787  0.000   0.000
47350.00    -6.886  -0.459  0.000   0.000
47351.00    -6.928  -0.619  0.000   0.000
47352.00    -7.301  -0.988  0.000   0.000
47353.00    -7.643  -1.347  0.000   0.000
47354.00    -7.765  -1.655  0.000   0.000
47355.00    -7.874  -2.1    0.000   0.000
47356.00    -7.869  -2.41   0.000   0.000
47357.00    -7.635  -2.093  0.000   0.000
47358.00    -7.327  -1.325  0.000   0.000
47359.00    -7.175  -0.574  0.000   0.000
47360.00    -7.375  -0.135  0.000   0.000
47361.00    -7.818  0.132   0.000   0.000
47362.00    -8.289  0.326   0.000   0.000
47363.00    -8.751  0.346   0.000   0.000
47364.00    -9.22   -0.01   0.000   0.000
47365.00    -9.503  -0.741  0.000   0.000
47366.00    -9.535  -1.369  0.000   0.000
47367.00    -9.456  -1.491  0.000   0.000
47368.00    -9.497  -1.227  0.000   0.000
47369.00    -9.521  -1.108  0.000   0.000
47370.00    -9.421  -1.333  0.000   0.000
47371.00    -9.136  -1.485  0.000   0.000
47372.00    -8.803  -1.305  0.000   0.000
47373.00    -8.733  -1.059  0.000   0.000
47374.00    -9.075  -1.083  0.000   0.000
47375.00    -9.672  -1.442  0.000   0.000
47376.00    -10.262 -1.842  0.000   0.000
47377.00    -10.662 -1.939  0.000   0.000
47378.00    -10.747 -1.632  0.000   0.000
47379.00    -10.588 -1.303  0.000   0.000
47380.00    -10.368 -1.33   0.000   0.000
47381.00    -10.192 -1.527  0.000   0.000
47382.00    -10.022 -1.683  0.000   0.000
47383.00    -9.794  -1.786  0.000   0.000
47384.00    -9.552  -1.731  0.000   0.000
47385.00    -9.397  -1.403  0.000   0.000
47386.00    -9.376  -0.883  0.000   0.000
47387.00    -9.491  -0.448  0.000   0.000
47388.00    -9.72   -0.316  0.000   0.000
47389.00    -9.971  -0.437  0.000   0.000
47390.00    -10.123 -0.604  0.000   0.000
47391.00    -10.205 -0.747  0.000   0.000
47392.00    -10.397 -0.966  0.000   0.000
47393.00    -10.766 -1.291  0.000   0.000
47394.00    -11.131 -1.542  0.000   0.000
47395.00    -11.277 -1.537  0.000   0.000
47396.00    -11.185 -1.335  0.000   0.000
47397.00    -10.99  -1.151  0.000   0.000
47398.00    -10.81  -1.05   0.000   0.000
47399.00    -10.733 -0.886  0.000   0.000
47400.00    -10.846 -0.589  0.000   0.000
47401.00    -11.141 -0.362  0.000   0.000
47402.00    -11.436 -0.409  0.000   0.000
47403.00    -11.607 -0.636  0.000   0.000
47404.00    -11.795 -0.832  0.000   0.000
47405.00    -12.2   -1.02   0.000   0.000
47406.00    -12.762 -1.204  0.000   0.000
47407.00    -13.165 -1.448  0.000   0.000
47408.00    -13.239 -1.7    0.000   0.000
47409.00    -13.053 -1.797  0.000   0.000
47410.00    -12.622 -1.765  0.000   0.000
47411.00    -11.938 -1.708  0.000   0.000
47412.00    -11.08  -1.588  0.000   0.000
47413.00    -10.257 -1.228  0.000   0.000
47414.00    -9.698  -0.574  0.000   0.000
47415.00    -9.448  -0.053  0.000   0.000
47416.00    -9.473  0.009   0.000   0.000
47417.00    -9.709  -0.336  0.000   0.000
47418.00    -10.03  -0.813  0.000   0.000
47419.00    -10.321 -1.176  0.000   0.000
47420.00    -10.584 -1.381  0.000   0.000
47421.00    -10.851 -1.522  0.000   0.000
47422.00    -11.036 -1.624  0.000   0.000
47423.00    -10.958 -1.642  0.000   0.000
47424.00    -10.562 -1.58   0.000   0.000
47425.00    -9.966  -1.506  0.000   0.000
47426.00    -9.532  -1.382  0.000   0.000
47427.00    -9.523  -1.096  0.000   0.000
47428.00    -9.996  -0.668  0.000   0.000
47429.00    -10.757 -0.33   0.000   0.000
47430.00    -11.373 -0.294  0.000   0.000
47431.00    -11.611 -0.456  0.000   0.000
47432.00    -11.68  -0.521  0.000   0.000
47433.00    -11.885 -0.427  0.000   0.000
47434.00    -12.136 -0.45   0.000   0.000
47435.00    -12.027 -0.829  0.000   0.000
47436.00    -11.425 -1.362  0.000   0.000
47437.00    -10.659 -1.612  0.000   0.000
47438.00    -10.096 -1.346  0.000   0.000
47439.00    -9.802  -0.615  0.000   0.000
47440.00    -9.68   0.472   0.000   0.000
47441.00    -9.673  1.342   0.000   0.000
47442.00    -9.803  1.47    0.000   0.000
47443.00    -10.097 1.079   0.000   0.000
47444.00    -10.541 0.424   0.000   0.000
47445.00    -11.122 -0.145  0.000   0.000
47446.00    -11.735 -0.439  0.000   0.000
47447.00    -12.164 -0.406  0.000   0.000
47448.00    -12.223 -0.145  0.000   0.000
47449.00    -11.874 0.093   0.000   0.000
47450.00    -11.175 0.064   0.000   0.000
47451.00    -10.311 -0.235  0.000   0.000
47452.00    -9.469  -0.659  0.000   0.000
47453.00    -8.822  -1.05   0.000   0.000
47454.00    -8.561  -1.229  0.000   0.000
47455.00    -8.456  -1.1    0.000   0.000
47456.00    -8.48   -0.713  0.000   0.000
47457.00    -8.623  -0.29   0.000   0.000
47458.00    -8.619  -0.065  0.000   0.000
47459.00    -8.291  -0.055  0.000   0.000
47460.00    -7.836  -0.072  0.000   0.000
47461.00    -7.589  0.022   0.000   0.000
47462.00    -7.577  0.13    0.000   0.000
47463.00    -7.49   0.088   0.000   0.000
47464.00    -7.131  -0.066  0.000   0.000
47465.00    -6.675  -0.142  0.000   0.000
47466.00    -6.359  -0.035  0.000   0.000
47467.00    -6.152  0.163   0.000   0.000
47468.00    -5.85   0.359   0.000   0.000
47469.00    -5.48   0.629   0.000   0.000
47470.00    -5.301  1.072   0.000   0.000
47471.00    -5.472  1.329   0.000   0.000
47472.00    -5.851  1.258   0.000   0.000
47473.00    -6.198  1.09    0.000   0.000
47474.00    -6.467  0.902   0.000   0.000
47475.00    -6.609  0.694   0.000   0.000
47476.00    -6.371  0.536   0.000   0.000
47477.00    -5.85   0.561   0.000   0.000
47478.00    -5.318  0.737   0.000   0.000
47479.00    -4.851  0.864   0.000   0.000
47480.00    -4.436  0.84    0.000   0.000
47481.00    -4.045  0.73    0.000   0.000
47482.00    -3.721  0.67    0.000   0.000
47483.00    -3.585  0.753   0.000   0.000
47484.00    -3.753  0.979   0.000   0.000
47485.00    -4.185  1.249   0.000   0.000
47486.00    -4.658  1.407   0.000   0.000
47487.00    -4.955  1.378   0.000   0.000
47488.00    -5.071  1.231   0.000   0.000
47489.00    -5.156  1.098   0.000   0.000
47490.00    -5.282  1.044   0.000   0.000
47491.00    -5.325  1.064   0.000   0.000
47492.00    -5.158  1.158   0.000   0.000
47493.00    -4.809  1.342   0.000   0.000
47494.00    -4.386  1.581   0.000   0.000
47495.00    -3.903  1.784   0.000   0.000
47496.00    -3.338  1.883   0.000   0.000
47497.00    -2.752  1.935   0.000   0.000
47498.00    -2.286  2.025   0.000   0.000
47499.00    -2.072  2.101   0.000   0.000
47500.00    -2.17   2.024   0.000   0.000
47501.00    -2.503  1.759   0.000   0.000
47502.00    -2.969  1.422   0.000   0.000
47503.00    -3.49   1.18    0.000   0.000
47504.00    -3.964  1.131   0.000   0.000
47505.00    -4.273  1.279   0.000   0.000
47506.00    -4.278  1.485   0.000   0.000
47507.00    -3.896  1.577   0.000   0.000
47508.00    -3.323  1.53    0.000   0.000
47509.00    -2.854  1.438   0.000   0.000
47510.00    -2.721  1.42    0.000   0.000
47511.00    -2.887  1.446   0.000   0.000
47512.00    -3.226  1.524   0.000   0.000
47513.00    -3.616  1.717   0.000   0.000
47514.00    -3.893  2.052   0.000   0.000
47515.00    -3.901  2.485   0.000   0.000
47516.00    -3.67   2.594   0.000   0.000
47517.00    -3.282  2.315   0.000   0.000
47518.00    -2.825  1.921   0.000   0.000
47519.00    -2.395  1.664   0.000   0.000
47520.00    -2.047  1.631   0.000   0.000
47521.00    -1.787  1.731   0.000   0.000
47522.00    -1.611  1.817   0.000   0.000
47523.00    -1.541  1.788   0.000   0.000
47524.00    -1.61   1.679   0.000   0.000
47525.00    -1.815  1.629   0.000   0.000
47526.00    -2.118  1.714   0.000   0.000
47527.00    -2.471  1.844   0.000   0.000
47528.00    -2.806  1.872   0.000   0.000
47529.00    -3.02   1.781   -1.200  0.700
47530.00    -3.061  1.702   -1.200  0.600
47531.00    -3.009  1.731   -1.300  0.500
47532.00    -2.991  1.814   -1.500  0.400
47533.00    -3.001  1.855   -1.600  0.300
47534.00    -2.909  1.834   -1.700  0.200
47535.00    -2.668  1.789   -1.800  0.300
47536.00    -2.437  1.734   -1.900  0.300
47537.00    -2.425  1.635   -2.100  0.400
47538.00    -2.674  1.500   -2.100  0.600
47539.00    -3.06   1.435   -2.200  0.700
47540.00    -3.433  1.548   -2.100  0.800
47541.00    -3.619  1.685   -2.000  0.800
47542.00    -3.626  1.772   -1.900  0.900
47543.00    -3.488  1.762   -1.800  1.000
47544.00    -3.22   1.622   -1.700  1.000
47545.00    -2.864  1.38    -1.700  1.000
47546.00    -2.5    1.145   -1.700  1.000
47547.00    -2.255  1.065   -1.700  1.000
47548.00    -2.205  1.229   -1.700  0.900
47549.00    -2.27   1.593   -1.800  0.800
47550.00    -2.289  1.987   -2.100  0.700
47551.00    -2.17   2.095   -2.400  0.600
47552.00    -2.029  1.896   -2.600  0.500
47553.00    -2.004  1.627   -2.900  0.400
47554.00    -2.144  1.468   -3.000  0.300
47555.00    -2.479  1.417   -2.700  0.300
47556.00    -2.938  1.312   -2.300  0.400
47557.00    -3.355  1.124   -1.900  0.500
47558.00    -3.579  0.996   -1.400  0.600
47559.00    -3.623  0.965   -1.000  0.700
47560.00    -3.594  0.84    -0.300  1.000
47561.00    -3.554  0.681   0.000   1.100
47562.00    -3.323  0.617   0.200   1.100
47563.00    -2.796  0.756   0.400   1.100
47564.00    -2.277  1.069   0.300   1.100
47565.00    -2.2    1.304   -0.200  0.900
47566.00    -2.483  1.477   -0.800  0.700
47567.00    -2.843  1.548   -1.500  0.500
47568.00    -3.115  1.371   -2.200  0.300
47569.00    -3.28   0.854   -2.800  0.100
47570.00    -3.317  0.336   -2.800  -0.100
47571.00    -3.205  -0.036  -2.800  -0.200
47572.00    -2.952  -0.259  -2.700  -0.300
47573.00    -2.609  -0.32   -2.600  -0.300
