#
#  Stripped version of finals.all.orig file
#
#
#            Bull A      Bull A      Bull B     Bull B
#  MJD         dX          dY          dX         dY
#
51972.00     -0.034     -0.301      -0.190      -1.259
51973.00     -0.028     -0.330      -0.054      -1.255
51974.00     -0.002     -0.322       0.100      -0.849
51975.00      0.017     -0.274       0.098      -0.229
51976.00      0.007     -0.237      -0.038       0.093
51977.00     -0.020     -0.243      -0.216       0.244
51978.00     -0.035     -0.272      -0.295       0.400
51979.00     -0.038     -0.292      -0.271       0.498
51980.00     -0.042     -0.291      -0.108       0.422
51981.00     -0.051     -0.276       0.041       0.154
51982.00     -0.059     -0.257       0.153      -0.224
51983.00     -0.063     -0.252       0.269      -0.361
51984.00     -0.066     -0.263       0.358      -0.339
51985.00     -0.069     -0.276       0.504      -0.380
51986.00     -0.062     -0.286       0.545      -0.407
51987.00     -0.039     -0.292       0.438      -0.561
51988.00     -0.012     -0.284       0.186      -0.440
51989.00      0.000     -0.255       0.004      -0.427
51990.00      0.002     -0.270      -0.093      -0.374
51991.00     -0.010     -0.267      -0.084      -0.378
51992.00     -0.025     -0.288      -0.074      -0.437
51993.00     -0.045     -0.309      -0.022      -0.441
51994.00     -0.059     -0.314       0.024      -0.373
51995.00     -0.058     -0.311       0.014      -0.318
51996.00     -0.054     -0.309       0.059      -0.289
51997.00     -0.023     -0.292       0.105      -0.453
51998.00     -0.018     -0.290       0.226      -0.701
51999.00      0.002     -0.285       0.329      -0.773
52000.00      0.021     -0.276       0.390      -0.802
52001.00      0.022     -0.268       0.357      -0.664
52002.00      0.008     -0.265       0.242      -0.516
52003.00     -0.004     -0.273       0.028      -0.264
52004.00     -0.008     -0.282      -0.088      -0.140
52005.00     -0.012     -0.283      -0.263      -0.343
52006.00     -0.021     -0.272      -0.274      -0.336
52007.00     -0.032     -0.261      -0.215      -0.226
52008.00     -0.044     -0.256      -0.176      -0.156
52009.00     -0.055     -0.251      -0.128      -0.208
52010.00     -0.060     -0.243      -0.060      -0.386
52011.00     -0.108     -0.301       0.092      -0.344
52012.00     -0.106     -0.313       0.266      -0.174
52013.00     -0.105     -0.321       0.400      -0.010
52014.00     -0.094     -0.317       0.546      -0.067
52015.00     -0.069     -0.310       0.529      -0.224
52016.00     -0.046     -0.300       0.386      -0.286
52017.00     -0.042     -0.276       0.232      -0.314
52018.00     -0.056     -0.247       0.124      -0.464
52019.00     -0.074     -0.238       0.107      -0.593
52020.00     -0.090     -0.256       0.110      -0.766
52021.00     -0.103     -0.279       0.142      -0.862
52022.00     -0.111     -0.289       0.089      -0.781
52023.00     -0.107     -0.288       0.031      -0.641
52024.00     -0.096     -0.287       0.036      -0.365
52025.00     -0.141     -0.329       0.065      -0.186
52026.00     -0.137     -0.321       0.187      -0.243
52027.00     -0.127     -0.318       0.366      -0.267
52028.00     -0.111     -0.314       0.476      -0.360
52029.00     -0.104     -0.296       0.444      -0.199
52030.00     -0.114     -0.277       0.251      -0.254
52031.00     -0.128     -0.278       0.016      -0.309
52032.00     -0.150     -0.319      -0.127      -0.359
52033.00     -0.151     -0.324      -0.163      -0.596
52034.00     -0.158     -0.304      -0.037      -0.625
52035.00     -0.175     -0.288       0.088      -0.258
52036.00     -0.190     -0.293       0.041      -0.195
52037.00     -0.194     -0.306      -0.024      -0.205
52038.00     -0.186     -0.307      -0.084      -0.451
52039.00     -0.193     -0.332      -0.034      -0.547
52040.00     -0.186     -0.339       0.055      -0.572
52041.00     -0.177     -0.347       0.227      -0.583
52042.00     -0.160     -0.343       0.313      -0.536
52043.00     -0.139     -0.331       0.330      -0.517
52044.00     -0.128     -0.317       0.253      -0.374
52045.00     -0.134     -0.293       0.137      -0.305
52046.00     -0.158     -0.246      -0.021      -0.075
52047.00     -0.172     -0.234      -0.091      -0.052
52048.00     -0.181     -0.255      -0.017      -0.127
52049.00     -0.184     -0.286       0.026      -0.312
52050.00     -0.185     -0.294       0.026      -0.394
52051.00     -0.186     -0.284      -0.029      -0.414
52052.00     -0.183     -0.277      -0.029      -0.308
52053.00     -0.165     -0.261       0.051      -0.286
52054.00     -0.148     -0.253       0.165      -0.268
52055.00     -0.135     -0.249       0.336      -0.392
52056.00     -0.134     -0.255       0.442      -0.488
52057.00     -0.140     -0.257       0.401      -0.454
52058.00     -0.146     -0.237       0.237      -0.360
52059.00     -0.149     -0.207      -0.010      -0.257
52060.00     -0.157     -0.224      -0.278      -0.099
52061.00     -0.168     -0.215      -0.469      -0.079
52062.00     -0.186     -0.211      -0.575      -0.063
52063.00     -0.205     -0.220      -0.508      -0.036
52064.00     -0.220     -0.246      -0.137       0.002
52065.00     -0.221     -0.270      -0.039      -0.131
52066.00     -0.209     -0.271      -0.022      -0.199
52067.00     -0.168     -0.241       0.031      -0.400
52068.00     -0.158     -0.236       0.162      -0.592
52069.00     -0.145     -0.239       0.244      -0.738
52070.00     -0.124     -0.236       0.297      -0.834
52071.00     -0.110     -0.229       0.309      -0.916
52072.00     -0.116     -0.222       0.178      -0.744
52073.00     -0.135     -0.208       0.001      -0.363
52074.00     -0.191     -0.146      -0.261      -0.157
52075.00     -0.196     -0.129      -0.348       0.044
52076.00     -0.198     -0.156      -0.359       0.081
52077.00     -0.195     -0.200      -0.180       0.111
52078.00     -0.190     -0.213      -0.050       0.069
52079.00     -0.192     -0.192      -0.027      -0.100
52080.00     -0.199     -0.172      -0.019      -0.124
52081.00     -0.200     -0.111       0.062       0.002
52082.00     -0.181     -0.106       0.225       0.141
52083.00     -0.159     -0.100       0.233       0.018
52084.00     -0.152     -0.107       0.179      -0.188
52085.00     -0.158     -0.117       0.111      -0.324
52086.00     -0.166     -0.111       0.003      -0.360
52087.00     -0.169     -0.084      -0.059      -0.214
52088.00     -0.212     -0.056      -0.253      -0.176
52089.00     -0.224     -0.028      -0.426      -0.088
52090.00     -0.242     -0.021      -0.520      -0.042
52091.00     -0.258     -0.042      -0.457      -0.025
52092.00     -0.267     -0.081      -0.277      -0.117
52093.00     -0.264     -0.110      -0.028      -0.148
52094.00     -0.247     -0.114       0.122      -0.151
52095.00     -0.263     -0.096      -0.271      -0.153
52096.00     -0.246     -0.089      -0.427      -0.091
52097.00     -0.231     -0.082      -0.460      -0.085
52098.00     -0.214     -0.068      -0.394      -0.107
52099.00     -0.206     -0.057      -0.278      -0.213
52100.00     -0.220     -0.066      -0.167      -0.219
52101.00     -0.242     -0.079      -0.133      -0.088
52102.00     -0.274     -0.074      -0.289      -0.131
52103.00     -0.272     -0.060      -0.472      -0.152
52104.00     -0.269     -0.078      -0.435      -0.250
52105.00     -0.265     -0.121      -0.305      -0.367
52106.00     -0.257     -0.138      -0.153      -0.267
52107.00     -0.251     -0.117      -0.094      -0.209
52108.00     -0.247     -0.091      -0.054      -0.109
52109.00     -0.216     -0.088       0.193       0.158
52110.00     -0.204     -0.074       0.426       0.521
52111.00     -0.198     -0.063       0.493       0.650
52112.00     -0.195     -0.067       0.434       0.453
52113.00     -0.194     -0.078       0.255       0.297
52114.00     -0.196     -0.079       0.100       0.054
52115.00     -0.204     -0.074      -0.167      -0.116
52116.00     -0.238     -0.045      -0.294      -0.230
52117.00     -0.245     -0.020      -0.468      -0.375
52118.00     -0.253      0.006      -0.595      -0.359
52119.00     -0.260      0.005      -0.628      -0.176
52120.00     -0.261     -0.025      -0.463      -0.209
52121.00     -0.253     -0.051      -0.214      -0.179
52122.00     -0.234     -0.056       0.024      -0.013
52123.00     -0.214     -0.033       0.126       0.024
52124.00     -0.186     -0.021       0.094       0.228
52125.00     -0.179     -0.007       0.121       0.255
52126.00     -0.178      0.019       0.135       0.208
52127.00     -0.180      0.038       0.127      -0.040
52128.00     -0.192      0.029       0.161      -0.044
52129.00     -0.208      0.004       0.050      -0.041
52130.00     -0.244     -0.012      -0.136      -0.066
52131.00     -0.242     -0.003      -0.296      -0.247
52132.00     -0.244     -0.010      -0.341      -0.272
52133.00     -0.246     -0.039      -0.191      -0.256
52134.00     -0.241     -0.054      -0.046      -0.085
52135.00     -0.231     -0.042       0.026      -0.107
52136.00     -0.214     -0.022       0.005      -0.115
52137.00     -0.166      0.002      -0.050      -0.073
52138.00     -0.147      0.027      -0.040       0.123
52139.00     -0.151      0.042      -0.114       0.201
52140.00     -0.165      0.030      -0.183      -0.005
52141.00     -0.168      0.013      -0.235      -0.097
52142.00     -0.165      0.011      -0.252       0.001
52143.00     -0.174      0.009      -0.215       0.080
52144.00     -0.179     -0.009      -0.263       0.038
52145.00     -0.184     -0.007      -0.331      -0.081
52146.00     -0.181      0.018      -0.494      -0.152
52147.00     -0.176      0.032      -0.598      -0.007
52148.00     -0.169      0.013      -0.581       0.166
52149.00     -0.158     -0.010      -0.402       0.179
52150.00     -0.142     -0.012      -0.132       0.046
52151.00     -0.121     -0.000       0.057       0.094
52152.00     -0.105      0.010       0.126       0.156
52153.00     -0.107      0.021       0.185       0.038
52154.00     -0.119      0.037       0.208       0.088
52155.00     -0.128      0.051       0.030       0.609
52156.00     -0.133      0.052      -0.028       0.257
52157.00     -0.140      0.041      -0.071       0.055
52158.00     -0.142      0.040      -0.098       0.096
52159.00     -0.146      0.042      -0.065       0.200
52160.00     -0.151      0.035       0.017       0.316
52161.00     -0.154      0.014       0.134       0.326
52162.00     -0.149     -0.000       0.285       0.304
52163.00     -0.136      0.003       0.310       0.227
52164.00     -0.118      0.019       0.241       0.035
52165.00     -0.120      0.010       0.162      -0.133
52166.00     -0.098      0.039       0.054      -0.270
52167.00     -0.095      0.053      -0.032      -0.347
52168.00     -0.109      0.035      -0.120      -0.627
52169.00     -0.119      0.015      -0.066      -0.666
52170.00     -0.121      0.024      -0.085      -0.486
52171.00     -0.127      0.045      -0.136      -0.146
52172.00     -0.139      0.044      -0.179       0.043
52173.00     -0.141      0.038      -0.227      -0.053
52174.00     -0.133      0.046      -0.266      -0.170
52175.00     -0.121      0.051      -0.283       0.063
52176.00     -0.108      0.031      -0.273       0.185
52177.00     -0.093      0.007      -0.134       0.118
52178.00     -0.077      0.008      -0.009      -0.104
52179.00     -0.062      0.024       0.147      -0.418
52180.00     -0.053      0.035       0.201      -0.363
52181.00     -0.082      0.082       0.247      -0.350
52182.00     -0.096      0.082       0.285      -0.288
52183.00     -0.103      0.085       0.223      -0.200
52184.00     -0.102      0.093       0.158      -0.188
52185.00     -0.103      0.103       0.020      -0.054
52186.00     -0.109      0.106       0.025       0.092
52187.00     -0.111      0.097       0.051       0.173
52188.00     -0.106      0.118       0.091       0.234
52189.00     -0.104      0.095       0.121       0.182
52190.00     -0.095      0.079       0.146       0.136
52191.00     -0.073      0.075       0.158       0.183
