#
#  Stripped version of finals.all.orig file
#
#
#          Bull A     Bull A      Bull A      Bull B      Bull B      Bull B
#  MJD     PM-x       PM-y        UT1-UTC     PM-x        PM-y        UT1-UTC
#
47238.00   0.114535   0.425771   0.2402340    0.116000    0.425000    0.2401000
47239.00   0.116348   0.424764   0.2380222    0.118000    0.424000    0.2378000
47240.00   0.117957   0.423510   0.2359328    0.120000    0.423000    0.2356000
47241.00   0.119427   0.422058   0.2340876    0.122000    0.422000    0.2338000
47242.00   0.120827   0.420480   0.2325317    0.123000    0.420000    0.2322000
47243.00   0.122229   0.418839   0.2312297    0.125000    0.419000    0.2309000
47244.00   0.123705   0.417199   0.2300952    0.126000    0.418000    0.2298000
47245.00   0.125305   0.415613   0.2290276    0.128000    0.417000    0.2287000
47246.00   0.126960   0.414115   0.2279249    0.129000    0.415000    0.2276000
47247.00   0.128550   0.412734   0.2267026    0.130000    0.414000    0.2264000
47248.00   0.129982   0.411461   0.2252995    0.131000    0.413000    0.2250000
47249.00   0.131179   0.410263   0.2236844    0.132000    0.412000    0.2233000
47250.00   0.132077   0.409106   0.2218552    0.133000    0.410000    0.2215000
47251.00   0.132689   0.407969   0.2198328    0.134000    0.409000    0.2195000
47252.00   0.133060   0.406819   0.2176635    0.134000    0.407000    0.2173000
47253.00   0.133242   0.405621   0.2154137    0.135000    0.406000    0.2151000
47254.00   0.133291   0.404331   0.2131608    0.136000    0.405000    0.2128000
47255.00   0.133276   0.402927   0.2109864    0.136000    0.403000    0.2107000
47256.00   0.133296   0.401435   0.2089597    0.137000    0.402000    0.2087000
47257.00   0.133451   0.399885   0.2071178    0.137000    0.400000    0.2069000
47258.00   0.133796   0.398302   0.2054537    0.138000    0.399000    0.2052000
47259.00   0.134366   0.396706   0.2039126    0.138000    0.397000    0.2037000
47260.00   0.135164   0.395107   0.2023987    0.139000    0.396000    0.2021000
47261.00   0.136105   0.393495   0.2007934    0.140000    0.394000    0.2005000
47262.00   0.137096   0.391851   0.1989811    0.141000    0.392000    0.1987000
47263.00   0.138122   0.390169   0.1968751    0.142000    0.391000    0.1965000
47264.00   0.139252   0.388462   0.1944597    0.143000    0.389000    0.1941000
47265.00   0.140573   0.386753   0.1918060    0.144000    0.388000    0.1914000
47266.00   0.142124   0.385078   0.1890631    0.146000    0.386000    0.1887000
47267.00   0.143839   0.383464   0.1864171    0.147000    0.385000    0.1862000
47268.00   0.145638   0.381931   0.1840284    0.148000    0.383000    0.1838000
47269.00   0.147446   0.380503   0.1819888    0.150000    0.382000    0.1818000
47270.00   0.149227   0.379205   0.1803083    0.151000    0.381000    0.1802000
47271.00   0.150923   0.378018   0.1789243    0.153000    0.379000    0.1788000
47272.00   0.152480   0.376907   0.1777309    0.154000    0.378000    0.1776000
47273.00   0.153883   0.375832   0.1766178    0.156000    0.377000    0.1764000
47274.00   0.155182   0.374728   0.1754892    0.157000    0.374000    0.1751000
47275.00   0.156463   0.373523   0.1742706    0.159000    0.373000    0.1738000
47276.00   0.157752   0.372218   0.1729094    0.160000    0.372000    0.1724000
47277.00   0.159044   0.370851   0.1713784    0.162000    0.370000    0.1708000
47278.00   0.160340   0.369461   0.1696762    0.163000    0.369000    0.1690000
47279.00   0.161671   0.368081   0.1678264    0.165000    0.368000    0.1671000
47280.00   0.163064   0.366725   0.1658776    0.166000    0.367000    0.1652000
47281.00   0.164477   0.365389   0.1639065    0.167000    0.366000    0.1633000
47282.00   0.165855   0.364063   0.1620006    0.169000    0.364000    0.1614000
47283.00   0.167147   0.362735   0.1602385    0.170000    0.363000    0.1597000
47284.00   0.168285   0.361394   0.1586712    0.171000    0.363000    0.1582000
47285.00   0.169162   0.360021   0.1573034    0.172000    0.362000    0.1569000
47286.00   0.169788   0.358587   0.1560843    0.173000    0.360000    0.1557000
47287.00   0.170224   0.357071   0.1549187    0.173000    0.359000    0.1545000
47288.00   0.170572   0.355490   0.1536860    0.174000    0.357000    0.1533000
47289.00   0.170939   0.353873   0.1522705    0.174000    0.355000    0.1519000
47290.00   0.171422   0.352246   0.1505918    0.175000    0.354000    0.1502000
47291.00   0.172031   0.350624   0.1486276    0.176000    0.352000    0.1482000
47292.00   0.172740   0.349018   0.1464257    0.176000    0.351000    0.1460000
47293.00   0.173522   0.347441   0.1440946    0.177000    0.349000    0.1436000
47294.00   0.174315   0.345886   0.1417745    0.177000    0.347000    0.1413000
47295.00   0.175061   0.344342   0.1396002    0.178000    0.346000    0.1392000
47296.00   0.175731   0.342790   0.1376748    0.178000    0.344000    0.1373000
47297.00   0.176269   0.341207   0.1360396    0.178000    0.342000    0.1357000
47298.00   0.176616   0.339565   0.1346682    0.179000    0.340000    0.1345000
47299.00   0.176737   0.337839   0.1334901    0.179000    0.339000    0.1333000
47300.00   0.176689   0.336003   0.1324249    0.179000    0.337000    0.1323000
47301.00   0.176571   0.334072   0.1313853    0.179000    0.335000    0.1313000
47302.00   0.176472   0.332078   0.1302903    0.179000    0.333000    0.1301000
47303.00   0.176453   0.330055   0.1290823    0.179000    0.331000    0.1288000
47304.00   0.176504   0.328048   0.1277310    0.178000    0.330000    0.1274000
47305.00   0.176508   0.326097   0.1262273    0.178000    0.328000    0.1258000
47306.00   0.176371   0.324224   0.1245896    0.177000    0.326000    0.1241000
47307.00   0.176036   0.322405   0.1228631    0.177000    0.324000    0.1224000
47308.00   0.175458   0.320609   0.1211064    0.176000    0.323000    0.1206000
47309.00   0.174650   0.318806   0.1193840    0.176000    0.321000    0.1189000
47310.00   0.173647   0.316974   0.1177611    0.175000    0.319000    0.1174000
47311.00   0.172508   0.315109   0.1163064    0.174000    0.317000    0.1161000
47312.00   0.171313   0.313217   0.1150594    0.174000    0.315000    0.1149000
47313.00   0.170143   0.311304   0.1140094    0.173000    0.313000    0.1140000
47314.00   0.169074   0.309379   0.1130943    0.172000    0.311000    0.1132000
47315.00   0.168160   0.307456   0.1122126    0.171000    0.309000    0.1122000
47316.00   0.167385   0.305554   0.1112338    0.170000    0.307000    0.1112000
47317.00   0.166735   0.303687   0.1100538    0.170000    0.304000    0.1099000
47318.00   0.166213   0.301859   0.1086331    0.169000    0.302000    0.1083000
47319.00   0.165809   0.300064   0.1070061    0.168000    0.300000    0.1066000
47320.00   0.165500   0.298286   0.1052785    0.168000    0.298000    0.1048000
47321.00   0.165260   0.296515   0.1035866    0.168000    0.296000    0.1030000
47322.00   0.165075   0.294741   0.1020572    0.168000    0.294000    0.1015000
47323.00   0.164939   0.292954   0.1007806    0.167000    0.292000    0.1002000
47324.00   0.164891   0.291145   0.0997917    0.167000    0.290000    0.0992000
47325.00   0.164964   0.289308   0.0990674    0.167000    0.289000    0.0985000
47326.00   0.165103   0.287445   0.0985414    0.167000    0.287000    0.0980000
47327.00   0.165220   0.285551   0.0981234    0.167000    0.285000    0.0976000
47328.00   0.165235   0.283612   0.0977212    0.167000    0.283000    0.0973000
47329.00   0.165078   0.281610   0.0972599    0.168000    0.281000    0.0969000
47330.00   0.164740   0.279509   0.0966944    0.168000    0.279000    0.0964000
47331.00   0.164408   0.277292   0.0960175    0.168000    0.277000    0.0957000
47332.00   0.164308   0.274976   0.0952407    0.168000    0.275000    0.0950000
47333.00   0.164459   0.272627   0.0943817    0.169000    0.273000    0.0941000
47334.00   0.164844   0.270336   0.0934727    0.169000    0.271000    0.0932000
47335.00   0.165440   0.268181   0.0925620    0.169000    0.269000    0.0922000
47336.00   0.166198   0.266171   0.0917134    0.170000    0.267000    0.0914000
47337.00   0.167033   0.264291   0.0909916    0.170000    0.265000    0.0907000
47338.00   0.167857   0.262495   0.0904523    0.170000    0.263000    0.0901000
47339.00   0.168577   0.260716   0.0901316    0.171000    0.261000    0.0898000
47340.00   0.169078   0.258899   0.0900288    0.171000    0.259000    0.0897000
47341.00   0.169346   0.257053   0.0900763    0.171000    0.257000    0.0897000
47342.00   0.169407   0.255191   0.0901508    0.171000    0.255000    0.0897000
47343.00   0.169293   0.253312   0.0901073    0.171000    0.253000    0.0897000
47344.00   0.169043   0.251413   0.0898241    0.171000    0.251000    0.0893000
47345.00   0.168718   0.249492   0.0892455    0.171000    0.249000    0.0887000
47346.00   0.168392   0.247551   0.0883989    0.171000    0.247000    0.0878000
47347.00   0.168128   0.245587   0.0873872    0.171000    0.246000    0.0868000
47348.00   0.167947   0.243581   0.0863579    0.171000    0.244000    0.0858000
47349.00   0.167849   0.241539   0.0854474    0.170000    0.242000    0.0849000
47350.00   0.167747   0.239484   0.0847557    0.170000    0.240000    0.0842000
47351.00   0.167560   0.237432   0.0843280    0.169000    0.239000    0.0838000
47352.00   0.167240   0.235399   0.0841458    0.169000    0.237000    0.0836000
47353.00   0.166830   0.233390   0.0841389    0.169000    0.235000    0.0837000
47354.00   0.166361   0.231408   0.0842164    0.168000    0.233000    0.0838000
47355.00   0.165858   0.229461   0.0842809    0.168000    0.231000    0.0838000
47356.00   0.165381   0.227575   0.0842424    0.167000    0.229000    0.0838000
47357.00   0.164937   0.225745   0.0840428    0.167000    0.228000    0.0837000
47358.00   0.164436   0.223927   0.0836617    0.166000    0.226000    0.0833000
47359.00   0.163829   0.222063   0.0831075    0.165000    0.223000    0.0828000
47360.00   0.163209   0.220095   0.0824115    0.165000    0.221000    0.0821000
47361.00   0.162581   0.218034   0.0816152    0.164000    0.219000    0.0813000
47362.00   0.161910   0.215909   0.0807731    0.163000    0.217000    0.0804000
47363.00   0.161156   0.213768   0.0799456    0.162000    0.215000    0.0796000
47364.00   0.160277   0.211659   0.0791869    0.161000    0.213000    0.0788000
47365.00   0.159233   0.209618   0.0785392    0.160000    0.211000    0.0782000
47366.00   0.158046   0.207629   0.0780408    0.159000    0.209000    0.0777000
47367.00   0.156759   0.205662   0.0777049    0.158000    0.207000    0.0775000
47368.00   0.155411   0.203688   0.0775034    0.156000    0.205000    0.0773000
47369.00   0.154067   0.201711   0.0773500    0.155000    0.203000    0.0772000
47370.00   0.152797   0.199746   0.0771104    0.154000    0.201000    0.0770000
47371.00   0.151642   0.197803   0.0766462    0.153000    0.199000    0.0765000
47372.00   0.150613   0.195889   0.0758730    0.152000    0.198000    0.0758000
47373.00   0.149680   0.193991   0.0748029    0.150000    0.196000    0.0747000
47374.00   0.148737   0.192093   0.0735477    0.149000    0.194000    0.0734000
47375.00   0.147679   0.190193   0.0722613    0.148000    0.192000    0.0720000
47376.00   0.146460   0.188283   0.0710986    0.147000    0.190000    0.0708000
47377.00   0.145064   0.186359   0.0701735    0.145000    0.188000    0.0698000
47378.00   0.143549   0.184427   0.0695288    0.144000    0.185000    0.0691000
47379.00   0.141975   0.182503   0.0691416    0.142000    0.184000    0.0687000
47380.00   0.140372   0.180588   0.0689507    0.141000    0.182000    0.0686000
47381.00   0.138711   0.178690   0.0688957    0.140000    0.180000    0.0685000
47382.00   0.137032   0.176831   0.0688826    0.138000    0.178000    0.0685000
47383.00   0.135399   0.175036   0.0688161    0.137000    0.177000    0.0684000
47384.00   0.133883   0.173345   0.0686211    0.135000    0.175000    0.0682000
47385.00   0.132534   0.171798   0.0682485    0.134000    0.174000    0.0678000
47386.00   0.131275   0.170397   0.0676839    0.132000    0.172000    0.0672000
47387.00   0.130008   0.169109   0.0669456    0.131000    0.171000    0.0665000
47388.00   0.128643   0.167903   0.0660771    0.129000    0.169000    0.0656000
47389.00   0.127093   0.166742   0.0651379    0.127000    0.168000    0.0647000
47390.00   0.125331   0.165595   0.0641926    0.125000    0.167000    0.0637000
47391.00   0.123406   0.164434   0.0633086    0.124000    0.165000    0.0629000
47392.00   0.121374   0.163241   0.0625467    0.122000    0.164000    0.0622000
47393.00   0.119274   0.162008   0.0619491    0.120000    0.163000    0.0616000
47394.00   0.117135   0.160741   0.0615310    0.118000    0.161000    0.0612000
47395.00   0.114975   0.159443   0.0612741    0.116000    0.160000    0.0610000
47396.00   0.112786   0.158136   0.0611109    0.114000    0.159000    0.0608000
47397.00   0.110555   0.156842   0.0609245    0.112000    0.158000    0.0606000
47398.00   0.108275   0.155581   0.0605739    0.110000    0.156000    0.0602000
47399.00   0.105966   0.154361   0.0599372    0.108000    0.155000    0.0595000
47400.00   0.103668   0.153183   0.0589596    0.105000    0.154000    0.0584000
47401.00   0.101413   0.152048   0.0576822    0.103000    0.153000    0.0570000
47402.00   0.099179   0.150947   0.0562406    0.101000    0.152000    0.0555000
47403.00   0.096931   0.149870   0.0548202    0.099000    0.151000    0.0540000
47404.00   0.094639   0.148808   0.0535890    0.097000    0.150000    0.0527000
47405.00   0.092289   0.147762   0.0526372    0.094000    0.149000    0.0517000
47406.00   0.089921   0.146743   0.0519722    0.092000    0.148000    0.0511000
47407.00   0.087577   0.145762   0.0515357    0.090000    0.147000    0.0507000
47408.00   0.085267   0.144806   0.0512297    0.088000    0.146000    0.0504000
47409.00   0.082984   0.143851   0.0509546    0.086000    0.145000    0.0503000
47410.00   0.080727   0.142877   0.0506274    0.083000    0.144000    0.0501000
47411.00   0.078490   0.141894   0.0501843    0.081000    0.143000    0.0497000
47412.00   0.076267   0.140924   0.0495867    0.079000    0.142000    0.0492000
47413.00   0.074057   0.139990   0.0488225    0.076000    0.141000    0.0485000
47414.00   0.071886   0.139112   0.0479034    0.074000    0.141000    0.0476000
47415.00   0.069777   0.138302   0.0468630    0.071000    0.140000    0.0466000
47416.00   0.067686   0.137557   0.0457511    0.069000    0.139000    0.0454000
47417.00   0.065546   0.136864   0.0446227    0.067000    0.138000    0.0442000
47418.00   0.063293   0.136209   0.0435312    0.064000    0.138000    0.0431000
47419.00   0.060869   0.135577   0.0425233    0.062000    0.137000    0.0420000
47420.00   0.058265   0.134961   0.0416315    0.059000    0.136000    0.0411000
47421.00   0.055502   0.134348   0.0408676    0.056000    0.136000    0.0404000
47422.00   0.052603   0.133723   0.0402159    0.053000    0.135000    0.0397000
47423.00   0.049581   0.133086   0.0396256    0.050000    0.135000    0.0392000
47424.00   0.046436   0.132471   0.0390073    0.047000    0.134000    0.0386000
47425.00   0.043170   0.131913   0.0382443    0.044000    0.134000    0.0379000
47426.00   0.039824   0.131419   0.0372149    0.041000    0.133000    0.0369000
47427.00   0.036435   0.130977   0.0358406    0.037000    0.133000    0.0355000
47428.00   0.033043   0.130578   0.0341172    0.034000    0.133000    0.0338000
47429.00   0.029697   0.130234   0.0321301    0.031000    0.132000    0.0318000
47430.00   0.026438   0.129962   0.0300408    0.027000    0.132000    0.0297000
47431.00   0.023217   0.129768   0.0280465    0.024000    0.132000    0.0277000
47432.00   0.019958   0.129647   0.0263097    0.021000    0.132000    0.0260000
47433.00   0.016604   0.129578   0.0249050    0.018000    0.132000    0.0245000
47434.00   0.013117   0.129525   0.0238086    0.014000    0.132000    0.0234000
47435.00   0.009537   0.129435   0.0229268    0.011000    0.132000    0.0225000
47436.00   0.005981   0.129326   0.0221395    0.008000    0.132000    0.0216000
47437.00   0.002559   0.129250   0.0213314    0.005000    0.132000    0.0207000
47438.00  -0.000668   0.129269   0.0204069    0.002000    0.132000    0.0198000
47439.00  -0.003644   0.129446   0.0193018   -0.001600    0.132100    0.0186300
47440.00  -0.006348   0.129831   0.0179812   -0.004800    0.132500    0.0172900
47441.00  -0.008941   0.130419   0.0164502   -0.008000    0.133000    0.0157700
47442.00  -0.011635   0.131184   0.0147438   -0.011200    0.133500    0.0141000
47443.00  -0.014534   0.132069   0.0129147   -0.014400    0.134100    0.0123300
47444.00  -0.017668   0.132983   0.0110303   -0.017600    0.134700    0.0105200
47445.00  -0.021041   0.133834   0.0091639   -0.020800    0.135300    0.0087500
47446.00  -0.024606   0.134593   0.0073898   -0.024000    0.136000    0.0070800
47447.00  -0.028288   0.135265   0.0057691   -0.027200    0.136700    0.0055600
47448.00  -0.031998   0.135860   0.0043350   -0.030400    0.137400    0.0042200
47449.00  -0.035649   0.136389   0.0030862   -0.033600    0.138100    0.0030300
47450.00  -0.039166   0.136885   0.0019811   -0.036800    0.138800    0.0019600
